transaction_id,device_id,employee_id,checkout_timestamp,return_timestamp,checkout_duration_hours,checkout_date,checkout_month,turnaround_hours
TX008489,DEV0004,EMP0349,2025-08-09 09:53:00,2025-08-11 11:02:58.228360093,49.16617454447027,2025-08-09,2025-08,
TX007146,DEV0004,EMP0248,2025-09-26 10:44:00,2025-10-06 07:17:00.565491840,236.55015708106666,2025-09-26,2025-09,964.5909287554725
TX001684,DEV0004,EMP0280,2025-10-01 13:36:00,2025-10-14 00:06:17.646318268,298.50490175507446,2025-10-01,2025-10,
TX006496,DEV0004,EMP0036,2025-11-04 10:49:00,2025-11-11 01:38:11.962093532,158.81998947042555,2025-11-04,2025-11,514.7117649115922
TX007864,DEV0004,EMP0138,2025-12-07 14:41:00,2025-12-13 12:35:44.297572380,141.91230488121667,2025-12-07,2025-12,637.046677196241
TX003436,DEV0004,EMP0084,2025-12-23 13:29:00,2025-12-31 11:50:10.989517643,190.3530526437897,2025-12-23,2025-12,240.8876951187833
TX001246,DEV0004,EMP0027,2026-01-26 12:30:00,2026-01-30 13:31:08.793606547,97.01910933515194,2026-01-26,2026-01,624.6636140228769
TX000280,DEV0004,EMP0034,2026-02-10 10:27:00,2026-02-16 02:20:17.771383196,135.88826982866556,2026-02-10,2026-02,260.93089066484805
TX004542,DEV0004,EMP0293,2026-02-12 13:39:00,2026-02-21 23:30:58.002535073,225.86611181529804,2026-02-12,2026-02,
TX008656,DEV0004,EMP0375,2026-03-20 18:56:00,2026-04-03 05:30:28.813951721,322.5746705421447,2026-03-20,2026-03,643.4172215180353
TX007923,DEV0004,EMP0287,2026-04-12 16:11:00,2026-04-26 09:55:12.839285240,329.7368998014556,2026-04-12,2026-04,226.6753294578553
TX007476,DEV0004,EMP0066,2026-04-25 18:56:00,2026-05-31 20:55:04.727244217,865.984646456727,2026-04-25,2026-04,
TX004489,DEV0004,EMP0069,2026-05-16 12:08:00,2026-05-20 15:22:48.186210558,99.24671839182166,2026-05-16,2026-05,
TX005108,DEV0004,EMP0307,2026-06-07 15:51:00,2026-06-27 07:38:36.002442874,471.79333401190945,2026-06-07,2026-06,162.93202020993974
TX004191,DEV0004,EMP0051,2026-06-20 18:04:00,2026-07-09 18:58:44.378927393,456.91232747983133,2026-06-20,2026-06,
TX004484,DEV0004,EMP0398,2026-08-02 18:50:00,2026-08-10 01:21:42.783359040,174.52855093306667,2026-08-02,2026-08,575.8543391868353
TX008564,DEV0004,EMP0297,2026-08-25 16:23:00,2026-08-28 11:59:12.542847019,67.60348412417194,2026-08-25,2026-08,375.0214490669333
TX000612,DEV0005,EMP0038,2024-01-01 11:21:00,2024-01-08 12:03:44.983397779,168.71249538827195,2024-01-01,2024-01,
TX006202,DEV0005,EMP0154,2024-01-07 14:28:00,2024-01-25 06:06:00.784297064,423.6335511936289,2024-01-07,2024-01,
TX003350,DEV0005,EMP0337,2024-02-02 11:04:00,2024-02-06 11:52:11.412367096,96.8031701019711,2024-02-02,2024-02,196.96644880637112
TX008758,DEV0005,EMP0085,2024-05-08 18:23:00,2024-05-25 05:23:51.597032362,395.0143325089894,2024-05-08,2024-05,2214.5134965646953
TX001594,DEV0005,EMP0318,2024-05-28 18:51:00,2024-06-05 15:02:48.677328843,188.1968548135675,2024-05-28,2024-05,85.45233415767721
TX000062,DEV0005,EMP0095,2024-07-15 10:45:00,2024-08-04 15:24:32.851762044,484.65912548945664,2024-07-15,2024-07,955.7031451864325
TX004614,DEV0005,EMP0368,2024-08-31 12:10:00,2024-09-09 04:42:25.180613793,208.54032794827583,2024-08-31,2024-08,644.7575411772101
TX008196,DEV0005,EMP0323,2024-09-01 16:28:00,2024-09-09 18:16:58.791425591,193.81633095155306,2024-09-01,2024-09,
TX002661,DEV0005,EMP0360,2024-09-26 15:41:00,2024-11-07 00:03:54.076873551,992.3816880204308,2024-09-26,2024-09,405.40033571511356
TX006927,DEV0005,EMP0165,2024-09-27 14:23:00,2024-10-01 07:47:19.475537577,89.40540987154917,2024-09-27,2024-09,
TX003451,DEV0005,EMP0375,2024-11-28 15:38:00,2025-01-01 11:51:48.156043713,812.2300433454758,2024-11-28,2024-11,519.5683119795692
TX003690,DEV0005,EMP0018,2025-02-06 13:30:00,2025-02-14 06:03:28.928216652,184.55803561573666,2025-02-06,2025-02,865.6366233211909
TX005684,DEV0005,EMP0261,2025-02-16 08:13:00,2025-02-19 15:23:52.931675674,79.18136990990944,2025-02-16,2025-02,50.15863105093
TX008459,DEV0005,EMP0114,2025-03-20 08:29:00,2025-03-25 20:51:09.582669032,132.36932851917555,2025-03-20,2025-03,689.0852967567572
TX004032,DEV0005,EMP0151,2025-04-27 12:02:00,2025-05-07 22:55:39.990438602,250.89444178850056,2025-04-27,2025-04,783.1806714808245
TX007937,DEV0005,EMP0419,2025-04-28 07:10:00,2025-05-13 03:57:18.463899106,356.78846219419614,2025-04-28,2025-04,
TX004737,DEV0005,EMP0406,2025-04-28 09:09:00,2025-05-06 03:40:37.235848872,186.52700995802,2025-04-28,2025-04,
TX001169,DEV0005,EMP0062,2025-05-01 16:09:00,2025-05-09 08:25:31.375656639,184.27538212684416,2025-05-01,2025-05,
TX006968,DEV0005,EMP0119,2025-05-04 11:07:00,2025-05-23 22:34:19.056098797,467.4552933607769,2025-05-04,2025-05,
TX002579,DEV0005,EMP0108,2025-06-13 11:15:00,2025-06-19 21:33:17.923927725,154.3049788688125,2025-06-13,2025-06,492.6780399725564
TX008095,DEV0005,EMP0157,2025-06-23 14:22:00,2025-06-29 08:00:42.575684586,137.645159912385,2025-06-23,2025-06,88.81168779785416
TX002270,DEV0005,EMP0246,2025-06-26 17:25:00,2025-07-26 23:44:56.715904698,726.3324210846383,2025-06-26,2025-06,
TX001854,DEV0005,EMP0085,2025-07-05 17:24:00,2025-07-13 09:31:44.897095968,184.12913808221333,2025-07-05,2025-07,
TX005991,DEV0005,EMP0151,2025-08-09 15:04:00,2025-08-11 17:08:22.586859418,50.07294079428277,2025-08-09,2025-08,327.31757891536165
TX007749,DEV0005,EMP0396,2025-10-02 12:57:00,2025-10-07 01:29:46.446983769,108.54623527326918,2025-10-02,2025-10,1243.8103925390506
TX003322,DEV0005,EMP0125,2025-10-16 18:37:00,2025-10-20 12:31:49.950664851,89.91387518468083,2025-10-16,2025-10,233.12043139339752
TX006044,DEV0005,EMP0286,2025-11-09 18:06:00,2025-11-19 04:18:20.622679070,226.2057285219639,2025-11-09,2025-11,485.5694581486525
TX002949,DEV0005,EMP0124,2025-12-17 13:36:00,2025-12-21 03:24:39.733201480,85.81103700041112,2025-12-17,2025-12,681.2942714780361
TX002464,DEV0005,EMP0290,2025-12-25 09:14:00,2026-01-05 23:35:03.672380584,278.35102010571774,2025-12-25,2025-12,101.82229633292222
TX008108,DEV0005,EMP0243,2026-02-23 15:06:00,2026-03-05 21:21:45.567012370,246.26265750343612,2026-02-23,2026-02,1167.5156465609489
TX002554,DEV0005,EMP0138,2026-03-18 09:55:00,2026-03-28 06:03:54.728857957,236.14853579387693,2026-03-18,2026-03,300.55400916323055
TX007804,DEV0005,EMP0148,2026-04-25 14:50:00,2026-05-01 00:20:06.322481575,129.50175624488196,2026-04-25,2026-04,680.7681308727898
TX003855,DEV0005,EMP0159,2026-06-03 09:29:00,2026-06-07 15:08:49.702713230,101.66380630923055,2026-06-03,2026-06,801.1482437551181
TX005495,DEV0005,EMP0312,2026-06-05 17:18:00,2026-06-09 00:53:55.711468439,79.59880874123306,2026-06-05,2026-06,
TX004451,DEV0005,EMP0329,2026-08-05 09:00:00,2026-08-24 01:47:25.869310438,448.7905192528994,2026-08-05,2026-08,1376.1011912587671
TX002873,DEV0006,EMP0189,2024-02-15 14:04:00,2024-03-01 12:51:48.124893405,358.79670135927915,2024-02-15,2024-02,
TX004466,DEV0006,EMP0064,2024-02-24 13:23:00,2024-02-25 03:56:41.737134127,14.56159364836861,2024-02-24,2024-02,
TX004434,DEV0006,EMP0402,2024-03-31 12:13:00,2024-04-18 02:06:54.793283318,421.8985536898105,2024-03-31,2024-03,719.3532986407208
TX004841,DEV0006,EMP0218,2024-04-12 15:50:00,2024-04-16 16:17:08.247865742,96.45229107381722,2024-04-12,2024-04,
TX008486,DEV0006,EMP0271,2024-05-03 17:28:00,2024-05-10 05:32:02.847333352,156.06745759259778,2024-05-03,2024-05,375.3514463101895
TX001481,DEV0006,EMP0352,2024-06-19 07:56:00,2024-06-20 13:24:38.925729891,29.477479369414166,2024-06-19,2024-06,962.3992090740688
TX001462,DEV0006,EMP0049,2024-06-24 14:06:00,2024-06-26 02:15:51.965942326,36.16443498397945,2024-06-24,2024-06,96.6891872972525
TX008357,DEV0006,EMP0085,2024-07-31 07:55:00,2024-08-22 14:45:57.118413178,534.8491995592161,2024-07-31,2024-07,845.6522316826872
TX004744,DEV0006,EMP0289,2024-08-28 12:59:00,2024-09-03 20:23:48.260560103,151.41340571113972,2024-08-28,2024-08,142.21746710745055
TX006771,DEV0006,EMP0279,2024-11-23 18:18:00,2024-11-25 09:36:15.587094124,39.30432974836778,2024-11-23,2024-11,1941.903260955527
TX002865,DEV0006,EMP0377,2024-12-03 07:36:00,2024-12-11 14:14:57.387582355,198.64927432843194,2024-12-03,2024-12,189.99567025163222
TX003516,DEV0006,EMP0159,2024-12-06 11:55:00,2024-12-11 20:43:06.682586844,128.80185627412334,2024-12-06,2024-12,
TX005129,DEV0006,EMP0404,2024-12-07 13:55:00,2024-12-13 21:06:34.291068441,151.1928586301225,2024-12-07,2024-12,
TX003482,DEV0006,EMP0129,2025-01-29 17:38:00,2025-02-02 21:51:44.635651692,100.22906545880333,2025-01-29,2025-01,1124.5238080365443
TX004950,DEV0006,EMP0177,2025-02-09 07:28:00,2025-02-14 06:53:21.325129960,119.42259031387779,2025-02-09,2025-02,153.60426787453
TX005206,DEV0006,EMP0302,2025-02-17 13:01:00,2025-02-20 02:55:27.770527613,61.90771403544806,2025-02-17,2025-02,78.12740968612222
TX002703,DEV0006,EMP0205,2025-03-06 17:02:00,2025-03-07 12:06:10.270219748,19.069519505485555,2025-03-06,2025-03,350.10895263121864
TX005127,DEV0006,EMP0095,2025-05-17 12:12:00,2025-05-18 05:19:36.494035376,17.126803898715558,2025-05-17,2025-05,1704.097147161181
TX004186,DEV0006,EMP0234,2025-06-17 13:18:00,2025-07-01 19:39:48.841739485,342.363567149857,2025-06-17,2025-06,727.9731961012845
TX000594,DEV0006,EMP0249,2025-08-04 07:39:00,2025-08-06 05:59:21.284272678,46.33924563129944,2025-08-04,2025-08,803.986432850143
TX004265,DEV0006,EMP0346,2025-08-11 09:46:00,2025-08-19 20:30:26.180682066,202.74060574501834,2025-08-11,2025-08,123.77742103536721
TX007876,DEV0006,EMP0003,2025-08-16 10:58:00,2025-08-21 23:22:55.694804392,132.4154707789978,2025-08-16,2025-08,
TX000674,DEV0006,EMP0121,2025-09-21 15:44:00,2025-09-24 07:16:06.029268668,63.53500813018556,2025-09-21,2025-09,736.351195887669
TX001750,DEV0006,EMP0377,2025-09-25 09:53:00,2025-09-25 21:02:32.243106303,11.1589564184175,2025-09-25,2025-09,26.614991869814443
TX008485,DEV0006,EMP0339,2025-11-27 17:32:00,2025-12-01 07:36:13.089436129,86.07030262114695,2025-11-27,2025-11,1508.4910435815825
TX008023,DEV0006,EMP0356,2025-12-06 10:32:00,2025-12-13 07:19:46.485466802,164.79624596300056,2025-12-06,2025-12,122.92969737885305
TX004365,DEV0006,EMP0335,2026-01-19 10:37:00,2026-01-23 14:10:57.523350828,99.56597870856332,2026-01-19,2026-01,891.2870873703328
TX004029,DEV0006,EMP0053,2026-03-07 12:42:00,2026-03-10 03:12:35.686396687,62.50991288796861,2026-03-07,2026-03,1030.51735462477
TX001222,DEV0006,EMP0327,2026-04-01 18:37:00,2026-04-09 13:21:08.095930363,186.73558220287862,2026-04-01,2026-04,543.4067537786981
TX006251,DEV0006,EMP0391,2026-06-01 09:11:00,2026-06-12 10:04:01.636039905,264.8837877888625,2026-06-01,2026-06,1267.831084463788
TX006775,DEV0006,EMP0311,2026-08-09 14:57:00,2026-08-13 00:16:41.291894316,81.32813663731,2026-08-09,2026-08,1396.8828788778042
TX000458,DEV0006,EMP0174,2026-08-21 15:29:00,2026-08-23 09:55:22.366232034,42.439546175565,2026-08-21,2026-08,207.20519669602334
TX004120,DEV0007,EMP0360,2024-01-28 09:17:00,2024-02-02 21:15:24.464085127,131.9734622458686,2024-01-28,2024-01,
TX001494,DEV0007,EMP0040,2024-02-20 09:41:00,2024-02-22 05:51:27.162116803,44.17421169911194,2024-02-20,2024-02,420.4265377541314
TX008928,DEV0007,EMP0417,2024-04-17 08:35:00,2024-04-26 07:33:09.543403086,214.96931761196834,2024-04-17,2024-04,1322.725788300888
TX000140,DEV0007,EMP0043,2024-05-20 12:36:00,2024-05-21 05:25:21.014472653,16.822504020181388,2024-05-20,2024-05,581.0473490546983
TX002698,DEV0007,EMP0019,2024-06-03 13:45:00,2024-06-06 18:35:35.037313067,76.8430659202964,2024-06-03,2024-06,320.32749597981865
TX003616,DEV0007,EMP0147,2024-07-22 11:59:00,2024-07-29 04:35:18.751611733,160.60520878103694,2024-07-22,2024-07,1097.390267413037
TX008955,DEV0007,EMP0347,2024-10-11 14:32:00,2024-10-13 03:19:09.860897614,36.78607247155945,2024-10-11,2024-10,1785.944791218963
TX007758,DEV0007,EMP0419,2024-12-27 16:28:00,2024-12-31 17:07:06.385925440,96.65177386817778,2024-12-27,2024-12,1813.147260861774
TX003921,DEV0007,EMP0043,2025-02-09 09:47:00,2025-02-14 04:22:05.150528010,114.58476403555832,2025-02-09,2025-02,952.6648927984888
TX002132,DEV0007,EMP0026,2025-02-15 17:22:00,2025-02-19 16:44:22.729072491,95.37298029791417,2025-02-15,2025-02,36.998569297775
TX005407,DEV0007,EMP0176,2025-03-07 07:52:00,2025-03-10 21:43:04.909717288,85.85136381035777,2025-03-07,2025-03,375.1270197020859
TX001758,DEV0007,EMP0248,2025-08-04 11:41:00,2025-08-09 16:43:10.750462495,125.03631957291529,2025-08-04,2025-08,3517.965302856309
TX004765,DEV0007,EMP0245,2025-09-24 11:12:00,2025-09-27 00:13:30.268058392,61.02507446066444,2025-09-24,2025-09,1098.4803470937513
TX008785,DEV0007,EMP0212,2025-10-18 16:12:00,2025-10-21 05:15:13.717336730,61.053810371313894,2025-10-18,2025-10,519.9749255393356
TX004956,DEV0007,EMP0299,2025-10-26 07:27:00,2025-10-27 19:58:14.111221943,36.52058645053972,2025-10-26,2025-10,122.19618962868611
TX006827,DEV0007,EMP0393,2026-01-02 11:15:00,2026-01-05 19:36:06.636416809,80.35184344911362,2026-01-02,2026-01,1599.2794135494603
TX003917,DEV0007,EMP0386,2026-01-20 17:46:00,2026-01-21 11:51:40.326846915,18.094535235254167,2026-01-20,2026-01,358.1648232175531
TX006130,DEV0007,EMP0288,2026-01-22 15:32:00,2026-01-26 14:18:22.250802137,94.77284744503805,2026-01-22,2026-01,27.6721314314125
TX006189,DEV0007,EMP0378,2026-03-03 16:49:00,2026-03-11 00:41:08.579481116,175.86904985586557,2026-03-03,2026-03,866.5104858882953
TX008931,DEV0007,EMP0380,2026-03-09 16:41:00,2026-03-17 08:42:16.960887266,184.02137802424056,2026-03-09,2026-03,
TX001198,DEV0007,EMP0185,2026-03-24 18:51:00,2026-03-30 15:10:01.566730435,140.31710186956528,2026-03-24,2026-03,178.14528864242612
TX000731,DEV0007,EMP0062,2026-04-04 13:01:00,2026-04-10 12:51:54.607016976,143.84850194916,2026-04-04,2026-04,117.8495647971014
TX005929,DEV0007,EMP0225,2026-04-18 16:13:00,2026-04-22 23:41:01.424466478,103.46706235179944,2026-04-18,2026-04,195.35149805084
TX007722,DEV0007,EMP0372,2026-07-28 16:56:00,2026-08-05 04:09:01.580966343,179.21710582398418,2026-07-28,2026-07,2321.249604314867
TX003644,DEV0008,EMP0142,2024-04-22 12:23:00,2024-04-27 23:01:14.898254261,130.63747173729473,2024-04-22,2024-04,
TX005062,DEV0008,EMP0252,2024-05-25 07:38:00,2024-05-26 06:28:12.159061646,22.836710850457223,2024-05-25,2024-05,656.6125282627053
TX003487,DEV0008,EMP0121,2024-09-12 07:07:00,2024-09-13 06:11:22.022622063,23.072784061684168,2024-09-12,2024-09,2616.646622482876
TX005289,DEV0008,EMP0365,2024-11-10 15:35:00,2024-11-12 20:32:27.653215953,52.95768144887583,2024-11-10,2024-11,1401.3938826049825
TX006846,DEV0008,EMP0116,2025-03-26 09:06:00,2025-03-29 08:42:54.333541439,71.61509265039972,2025-03-26,2025-03,3204.558985217791
TX006280,DEV0008,EMP0186,2025-04-19 15:16:00,2025-04-22 05:08:20.582467516,61.872384018754445,2025-04-19,2025-04,510.55157401626695
TX004980,DEV0008,EMP0067,2025-06-14 12:51:00,2025-06-16 18:36:34.025946501,53.75945165180583,2025-06-14,2025-06,1279.710949314579
TX004505,DEV0008,EMP0293,2025-08-11 12:37:00,2025-09-06 13:56:15.205799250,625.3208904997916,2025-08-11,2025-08,1338.007215014861
TX006167,DEV0008,EMP0214,2025-09-26 18:30:00,2025-09-29 17:05:01.994142355,70.58388726176527,2025-09-26,2025-09,484.5624428335417
TX006398,DEV0008,EMP0239,2025-11-08 10:18:00,2025-11-12 06:15:21.575753118,91.95599326475501,2025-11-08,2025-11,953.2161127382348
TX000192,DEV0008,EMP0117,2025-11-21 16:59:00,2025-11-24 02:11:31.005245153,57.208612568098054,2025-11-21,2025-11,226.72734006857831
TX001587,DEV0008,EMP0206,2025-12-03 08:50:00,2025-12-06 13:20:31.480928611,76.50874470239195,2025-12-03,2025-12,222.64138743190196
TX003992,DEV0008,EMP0200,2026-01-22 16:12:00,2026-01-24 08:32:29.147012165,40.34142972560139,2026-01-22,2026-01,1130.8579219642747
TX004881,DEV0008,EMP0399,2026-04-01 13:01:00,2026-04-04 17:36:47.768854315,76.59660245953194,2026-04-01,2026-04,1612.4752369410653
TX002196,DEV0008,EMP0115,2026-08-13 08:50:00,2026-08-20 09:54:29.656138672,169.07490448296446,2026-08-13,2026-08,3135.2200642071343
TX009000,DEV0009,EMP0268,2024-03-20 16:10:00,2024-03-23 06:11:39.995882939,62.027776634149724,2024-03-20,2024-03,
TX008028,DEV0009,EMP0218,2024-04-02 07:21:00,2024-04-08 07:44:33.826136848,144.39272948245778,2024-04-02,2024-04,241.15555669918362
TX004320,DEV0009,EMP0268,2024-04-08 17:41:00,2024-04-12 08:08:29.326776248,86.45814632673556,2024-04-08,2024-04,9.940603850875554
TX007800,DEV0009,EMP0213,2024-05-15 14:23:00,2024-05-21 08:17:16.568664462,137.904602406795,2024-05-15,2024-05,798.2418536732645
TX001571,DEV0009,EMP0050,2024-08-26 13:28:00,2024-08-29 10:22:59.210580868,68.91644738357445,2024-08-26,2024-08,2333.1787309265387
TX001328,DEV0009,EMP0316,2024-09-04 11:41:00,2024-09-04 13:41:00.000000000,2.0,2024-09-04,2024-09,145.30021928309222
TX007762,DEV0009,EMP0200,2024-09-14 14:59:00,2024-09-19 04:01:49.347318740,109.04704092187221,2024-09-14,2024-09,241.3
TX008202,DEV0009,EMP0382,2024-11-18 11:30:00,2024-11-27 15:20:43.125232881,219.84531256468918,2024-11-18,2024-11,1447.4696257447945
TX007350,DEV0009,EMP0023,2025-02-07 18:35:00,2025-02-14 19:23:29.268951297,168.80813026424917,2025-02-07,2025-02,1731.2380207686442
TX008458,DEV0009,EMP0226,2025-02-13 11:41:00,2025-02-15 16:44:57.383123764,53.06593975660111,2025-02-13,2025-02,
TX000491,DEV0009,EMP0221,2025-03-07 13:37:00,2025-03-08 02:18:42.756273014,12.695210075837222,2025-03-07,2025-03,476.8673935767322
TX000086,DEV0009,EMP0042,2025-06-25 15:12:00,2025-07-05 04:54:44.456824589,229.71234911794141,2025-06-25,2025-06,2628.888123257496
TX000184,DEV0009,EMP0316,2025-08-28 17:27:00,2025-08-31 19:20:15.526182125,73.88764616170138,2025-08-28,2025-08,1308.5376508820586
TX001170,DEV0009,EMP0124,2026-02-02 07:42:00,2026-02-04 18:29:14.530232439,58.78736950901083,2026-02-02,2026-02,3708.362353838299
TX003216,DEV0010,EMP0279,2024-01-27 11:53:00,2024-01-30 04:49:57.596170289,64.94933226952472,2024-01-27,2024-01,
TX008545,DEV0010,EMP0372,2024-04-27 14:02:00,2024-04-28 22:52:21.587258993,32.83932979416472,2024-04-27,2024-04,2121.2006677304753
TX008612,DEV0010,EMP0122,2024-08-21 16:15:00,2024-08-22 16:52:37.578659937,24.627105183315834,2024-08-21,2024-08,2753.377336872502
TX004750,DEV0010,EMP0316,2024-12-10 11:39:00,2024-12-11 04:36:51.424182642,16.964284495178333,2024-12-10,2024-12,2634.772894816684
TX000912,DEV0010,EMP0204,2025-01-17 18:55:00,2025-01-21 17:27:07.230842485,94.53534190069027,2025-01-17,2025-01,902.3023821714884
TX003627,DEV0010,EMP0244,2025-03-02 15:17:00,2025-03-04 00:27:35.333980815,33.176481661337505,2025-03-02,2025-03,957.8313247659763
TX007429,DEV0010,EMP0355,2025-09-21 09:29:00,2025-09-24 02:02:45.808914637,64.56272469851028,2025-09-21,2025-09,4833.023518338662
TX005613,DEV0010,EMP0048,2025-10-26 09:25:00,2025-10-27 05:38:22.059326012,20.222794257225555,2025-10-26,2025-10,775.370608634823
TX004488,DEV0010,EMP0372,2026-01-04 10:14:00,2026-01-06 21:51:56.107932476,59.632252203465555,2026-01-04,2026-01,1660.5938724094412
TX000736,DEV0010,EMP0071,2026-02-10 08:10:00,2026-02-13 03:15:30.682015845,67.0918561155125,2026-02-10,2026-02,826.3010811298678
TX007730,DEV0010,EMP0185,2026-03-12 15:50:00,2026-03-13 22:39:01.660172789,30.81712782577472,2026-03-12,2026-03,660.5748105511541
TX008029,DEV0010,EMP0402,2026-04-25 10:08:00,2026-04-28 06:43:25.523244708,68.59042312353,2026-04-25,2026-04,1019.4828721742253
TX002460,DEV0010,EMP0322,2026-06-20 08:59:00,2026-06-21 17:41:27.767587218,32.707713218671664,2026-06-20,2026-06,1274.25957687647
TX006586,DEV0010,EMP0052,2026-07-08 12:40:00,2026-07-10 21:06:22.582925365,56.43960636815694,2026-07-08,2026-07,402.9756201146617
TX003453,DEV0010,EMP0233,2026-08-11 12:44:00,2026-08-14 05:50:22.040100065,65.10612225001806,2026-08-11,2026-08,759.6270602985097
TX003477,DEV0011,EMP0358,2024-01-02 12:01:00,2024-01-13 20:21:42.849911939,272.3452360866497,2024-01-02,2024-01,
TX007467,DEV0011,EMP0259,2024-01-02 15:13:00,2024-01-23 17:21:13.761606830,506.1371560018972,2024-01-02,2024-01,
TX001140,DEV0011,EMP0254,2024-02-04 09:21:00,2024-02-06 18:23:20.663648466,57.039073235685,2024-02-04,2024-02,279.9961773314361
TX006142,DEV0011,EMP0202,2024-03-01 11:45:00,2024-03-06 11:40:51.168184910,119.9308800513639,2024-03-01,2024-03,569.360926764315
TX000060,DEV0011,EMP0397,2024-04-15 16:14:00,2024-04-21 01:57:23.475547352,129.7231876520422,2024-04-15,2024-04,964.5524532819694
TX004485,DEV0011,EMP0323,2024-05-11 15:53:00,2024-05-16 02:33:00.393416458,106.66677594901611,2024-05-11,2024-05,493.92681234795776
TX008031,DEV0011,EMP0233,2024-06-09 08:14:00,2024-06-19 01:24:57.689976580,233.1826916601611,2024-06-09,2024-06,581.6832240509839
TX003799,DEV0011,EMP0162,2024-06-22 07:44:00,2024-06-26 09:29:04.062345060,97.75112842918334,2024-06-22,2024-06,78.3173083398389
TX001729,DEV0011,EMP0173,2024-07-16 12:08:00,2024-07-25 05:43:36.161018036,209.59337806056556,2024-07-16,2024-07,482.64887157081665
TX004458,DEV0011,EMP0145,2024-07-18 13:42:00,2024-08-31 11:11:51.758169963,1053.4977106027675,2024-07-18,2024-07,
TX000031,DEV0011,EMP0364,2024-08-05 13:27:00,2024-08-14 20:25:06.157200869,222.96837700024142,2024-08-05,2024-08,
TX003524,DEV0011,EMP0004,2024-08-17 16:15:00,2024-08-27 12:03:20.416085646,235.80567113490167,2024-08-17,2024-08,
TX008416,DEV0011,EMP0353,2024-08-25 07:03:00,2024-08-30 08:31:18.257936840,121.47173831578888,2024-08-25,2024-08,
TX006062,DEV0011,EMP0369,2024-09-02 14:49:00,2024-09-11 06:28:15.562683247,207.65432296756862,2024-09-02,2024-09,51.61895606389917
TX000678,DEV0011,EMP0164,2024-09-10 12:09:00,2024-09-18 23:51:25.992895282,203.70722024868945,2024-09-10,2024-09,
